time,poselinear_left_x,poselinear_left_y,poselinear_left_z,poseangle_left_x,poseangle_left_y,poseangle_left_z,poseangle_left_w,poselinear_right_x,poselinear_right_y,poselinear_right_z,poseangle_right_x,poseangle_right_y,poseangle_right_z,poseangle_right_w,twistlinear_left_x,twistlinear_left_y,twistlinear_left_z,twistangular_left_x,twistangular_left_y,twistangular_left_z,twistlinear_right_x,twistlinear_right_y,twistlinear_right_z,twistangular_right_x,twistangular_right_y,twistangular_right_z,wrenchforce_left_x,wrenchforce_left_y,wrenchforce_left_z,wrenchtorque_left_x,wrenchtorque_left_y,wrenchtorque_left_z,wrenchforce_right_x,wrenchforce_right_y,wrenchforce_right_z,wrenchtorque_right_x,wrenchtorque_right_y,wrenchtorque_right_z
1.1607,0.4731,0.0533,0.2750,0.3764,0.8382,-0.3888,-0.0682,0.4733,-0.0558,0.2739,-0.3741,0.8414,0.3840,-0.0681
1.1708,0.4732,0.0534,0.2750,0.3765,0.8382,-0.3887,-0.0681,0.4733,-0.0558,0.2739,-0.3742,0.8414,0.3839,-0.0680
1.1808,0.4732,0.0535,0.2751,0.3765,0.8382,-0.3886,-0.0680,0.4734,-0.0558,0.2739,-0.3743,0.8415,0.3837,-0.0679
1.1908,0.4732,0.0536,0.2751,0.3766,0.8383,-0.3885,-0.0679,0.4734,-0.0558,0.2740,-0.3744,0.8415,0.3835,-0.0678
1.2008,0.4733,0.0536,0.2752,0.3767,0.8383,-0.3883,-0.0678,0.4734,-0.0558,0.2740,-0.3746,0.8415,0.3833,-0.0677
1.2108,0.4733,0.0537,0.2752,0.3767,0.8383,-0.3882,-0.0677,0.4734,-0.0557,0.2740,-0.3747,0.8416,0.3832,-0.0676
1.2208,0.4734,0.0538,0.2753,0.3768,0.8384,-0.3881,-0.0676,0.4734,-0.0557,0.2740,-0.3748,0.8416,0.3830,-0.0675
1.2308,0.4734,0.0539,0.2753,0.3769,0.8384,-0.3880,-0.0675,0.4734,-0.0557,0.2740,-0.3749,0.8416,0.3828,-0.0674
1.2408,0.4735,0.0539,0.2754,0.3770,0.8384,-0.3878,-0.0673,0.4735,-0.0557,0.2740,-0.3750,0.8417,0.3827,-0.0673
1.2508,0.4735,0.0540,0.2754,0.3770,0.8385,-0.3877,-0.0672,0.4735,-0.0556,0.2740,-0.3751,0.8417,0.3825,-0.0672
1.2608,0.4736,0.0541,0.2755,0.3771,0.8385,-0.3875,-0.0670,0.4735,-0.0556,0.2740,-0.3752,0.8418,0.3823,-0.0671
1.2708,0.4736,0.0541,0.2755,0.3772,0.8386,-0.3874,-0.0669,0.4735,-0.0556,0.2740,-0.3753,0.8418,0.3821,-0.0670
